YEAR,CASENUM,WEIGHT,A_CRAINJ,A_INTER,A_RELRD,A_INTSEC,A_JUNC,A_MANCOL,A_TOD,A_DOW,A_CT,A_HR,A_LT,A_MC,A_SPCRA,A_PED,A_PEDAL,A_ROLL,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24
2018,201800996121,175.91563784,3,2,1,1,1,5,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2018,201800996143,28.132948494,2,2,1,1,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800996170,159.54854961,2,2,1,1,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800996173,67.862385503,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800996192,27.926942898,2,2,1,1,1,4,1,1,3,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2018,201800996199,164.31740137,3,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2018,201800996204,29.709605606,2,2,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1
2018,201800996207,66.236516992,2,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800996216,141.5717086,2,2,1,1,1,2,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800996219,32.83923113,2,2,1,2,3,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2
2018,201800996235,164.31740137,3,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2018,201800996239,68.140224518,2,2,1,1,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800996250,27.561556738,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2018,201800996264,170.64936251,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800996266,31.688442341,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,1,1,1,1,2,2,1
2018,201800996270,182.80074647,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800996277,27.826446001,2,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2018,201800996301,27.561556739,2,2,1,1,1,4,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1
2018,201800996306,171.54669828,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800996334,239.78068422,3,1,1,2,3,2,1,2,3,2,2,2,2,2,2,2,2,2,1,1,2,1,1
2018,201800996346,175.91563784,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800996347,26.949654355,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800996357,170.60488246,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800996369,238.15882235,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800996381,237.78983729,3,2,4,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800996386,134.162398,2,1,1,2,2,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800996394,170.60488246,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800996418,164.87585812,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800996429,166.35565385,3,2,1,1,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800996430,30.857202246,2,2,1,1,1,3,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1
2018,201800996434,73.468096151,2,2,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800996447,180.93534693,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800996450,257.70432565,3,2,4,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800996452,181.92256152,3,2,1,1,1,4,2,1,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800996456,250.24127652,3,2,1,2,3,4,1,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800996458,70.19870075,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1
2018,201800996462,47.175341778,2,2,1,1,1,4,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2
2018,201800996465,180.93534693,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800996472,70.19870075,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800996493,238.15882235,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800996495,30.026404117,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2
2018,201800996497,170.54240673,3,2,1,1,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800996509,170.60488246,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800996521,32.83923113,2,2,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1
2018,201800996522,172.32592298,2,2,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1
2018,201800996526,256.8505912,3,2,4,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800996529,238.15882235,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800996539,170.60488246,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800996543,65.900889585,2,1,1,2,2,5,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800996554,50.347535948,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2018,201800996565,180.93534693,3,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800996572,180.93534693,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800996580,168.09256647,2,2,1,2,3,4,1,1,3,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800996586,239.71349846,3,2,4,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800996598,70.957341113,2,2,1,2,2,4,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2018,201800996609,238.54654396,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800996628,27.571086465,2,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800996652,13.937198853,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800996687,171.54669828,3,2,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800996700,246.48001815,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800996709,28.533752049,2,2,1,1,1,4,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2018,201800996714,70.957341113,2,2,1,1,1,3,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800996717,68.036541882,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800996723,170.86492211,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800996748,135.7810901,3,2,4,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800996751,238.54654396,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1
2018,201800996774,159.9994557,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800996785,30.183195307,2,2,1,1,1,3,2,2,2,1,2,1,2,2,2,2,1,1,1,1,2,2,1
2018,201800996832,31.121813653,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2018,201800996834,131.69951628,3,2,1,1,1,5,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800996841,237.78983729,3,2,4,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800996849,160.29268545,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800996850,166.35565385,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800996856,138.25437328,3,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800996857,27.996516881,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800996864,31.121813653,2,2,1,2,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2018,201800996873,157.30090507,2,2,1,1,1,3,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800996878,233.97721032,3,2,4,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800996888,174.9656069,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800996907,67.862385503,2,2,1,2,2,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800996912,134.07702891,2,2,1,2,2,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2
2018,201800996919,170.86492211,3,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800996924,159.9994557,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800996926,237.78983729,3,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800997061,151.26556504,3,1,1,2,2,5,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800997067,33.755564555,2,2,1,1,1,5,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800997125,33.435894043,2,2,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2
2018,201800997154,83.848345629,2,2,1,2,2,2,1,2,3,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2018,201800997176,16.429131193,2,2,1,2,2,4,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2
2018,201800997198,169.13082806,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800997199,27.466426146,2,2,1,2,3,3,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1
2018,201800997201,167.97279687,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800997202,65.85650306,2,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800997205,129.42036016,3,2,1,2,2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800997279,171.09035147,3,1,1,2,2,5,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800997291,239.54062011,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800997368,241.36784567,3,2,1,2,2,4,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2018,201800997426,239.87369076,3,2,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800997427,68.193798441,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800997447,158.19157351,2,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1
2018,201800997512,30.401689625,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2
2018,201800997540,171.46208846,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800997574,65.856503061,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800997618,187.19330781,3,1,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800997647,178.40208686,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2018,201800997671,30.935279885,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2,2,2,1,1,2,2,1
2018,201800997693,149.78733644,3,1,1,2,2,5,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800997708,187.19330781,3,2,1,2,2,2,1,1,3,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2018,201800997719,13.027699203,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800997720,170.50296396,3,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800997724,71.550882581,2,2,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800997729,238.15882235,3,2,4,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,1
2018,201800997732,170.60488246,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800997736,70.997046952,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800997740,170.60488246,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800997745,238.15882235,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800997751,170.60488246,3,1,1,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800997753,238.15882235,3,2,4,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2018,201800997770,238.15882235,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800997781,170.60488246,3,2,1,1,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800997787,238.15882235,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800997794,136.97469578,3,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800997796,170.60488246,3,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800997797,134.162398,3,2,1,1,1,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800997808,27.691724509,2,2,1,1,1,4,1,2,2,1,2,1,2,2,2,2,1,1,1,1,2,2,1
2018,201800997825,238.15882235,3,1,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800997827,65.900889585,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800997851,239.78068422,3,2,4,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800997867,238.15882235,3,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800997879,170.60488246,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800997880,248.45683756,3,1,1,2,2,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800997882,170.35107956,3,1,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800997892,171.54669828,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800997924,68.140224518,2,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800997939,175.91563784,3,2,1,1,1,4,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800997947,170.64936251,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800997953,31.409460685,4,2,1,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2
2018,201800997956,238.15882235,3,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800997991,160.22431181,2,2,1,2,3,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800997992,170.60488246,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800998001,170.60488246,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800998009,238.15882235,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800998012,28.533752049,2,2,1,2,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2018,201800998031,133.78912305,3,2,1,1,1,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800998048,30.857202246,2,2,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2
2018,201800998055,171.54669828,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800998065,238.15882235,3,2,1,2,2,1,2,2,1,2,2,2,1,2,2,1,1,1,1,1,2,2,1
2018,201800998075,134.162398,3,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800998076,70.997046952,2,2,1,1,1,4,1,1,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2018,201800998080,238.15882235,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800998084,159.54854961,2,2,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800998087,170.60488246,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800998111,161.23074289,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800998114,170.60488246,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800998131,238.15882235,3,2,1,1,1,4,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1
2018,201800998135,68.22883241,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800998137,170.60488246,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800998139,161.23074289,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800998141,170.60488246,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800998176,67.857868846,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800998185,170.91254129,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800998187,170.9125413,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800998193,238.15882234,3,2,1,2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800998212,239.80618486,3,2,4,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800998229,67.857868846,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800998231,239.80618486,3,2,4,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800998284,26.961630155,2,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800998287,70.997046952,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800998288,29.900148782,2,2,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2018,201800998298,170.54240673,3,2,1,1,1,2,1,1,3,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800998309,164.87585812,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800998327,175.91563784,3,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800998343,68.140224518,2,2,1,2,2,4,1,1,3,2,2,2,2,2,2,2,1,1,1,1,2,1,1
2018,201800998344,27.132126257,2,2,1,2,3,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2018,201800998346,166.35565385,3,2,1,1,1,2,2,1,3,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800998368,238.15882235,3,2,4,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800998372,164.65448211,3,2,1,1,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800998373,134.162398,3,2,1,2,2,5,1,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1
2018,201800998383,29.911863378,2,2,2,1,1,1,2,1,1,1,2,2,2,1,2,2,1,1,1,1,2,2,1
2018,201800998384,170.60488247,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800998428,238.15882235,3,2,1,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800998438,239.71349846,3,2,1,2,2,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800998445,68.228832412,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800998453,69.253329583,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800998455,47.644614092,2,1,4,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2018,201800998470,228.90184813,2,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800998474,157.55977235,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800998476,29.25150952,2,2,6,2,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2018,201800998488,47.644614092,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2018,201800998496,29.355432268,2,2,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2018,201800998498,31.688442342,2,2,1,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2
2018,201800998504,161.23074289,2,2,4,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2018,201800998512,70.997046955,2,2,1,2,2,5,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800998519,233.97721032,3,2,4,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800998523,248.45683756,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800998530,134.17014196,3,2,1,1,1,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800998532,65.502574942,2,2,1,2,2,2,1,1,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2018,201800998536,163.08517075,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800998541,134.16239799,3,2,1,2,2,5,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800998562,170.64936251,3,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800998581,170.35107956,3,2,1,1,1,4,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2
2018,201800998589,47.644614092,2,2,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2018,201800998590,175.91563784,3,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800998601,131.69951628,3,2,4,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800998625,169.9621308,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1
2018,201800998627,169.96213079,3,2,1,1,1,6,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800998628,30.851213049,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2
2018,201800998632,240.76970645,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800998633,154.69724184,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2018,201800998634,240.76970645,3,2,4,2,3,1,2,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800998638,170.54240673,3,2,1,1,1,5,1,1,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800998653,133.78912305,3,2,1,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800998672,30.224298691,2,2,1,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2
2018,201800998684,175.91563784,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1
2018,201800998693,29.465141091,2,2,1,2,2,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2018,201800998702,68.140224518,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800998720,28.261592388,2,2,4,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2018,201800998721,238.15882235,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800998722,69.25332958,2,2,1,1,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800998723,47.644614092,2,2,4,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2
2018,201800998728,161.23074289,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800998733,233.27640153,3,2,1,2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800998735,136.97469578,2,2,1,2,3,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800998755,163.08517074,2,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800998775,65.900889585,2,2,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800998779,232.71733363,3,1,1,2,3,2,1,1,3,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2018,201800998788,168.30673437,3,2,4,2,2,1,2,1,1,2,2,2,1,2,2,1,1,1,1,1,2,2,1
2018,201800998789,129.88655934,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800998796,246.48001815,3,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800998799,31.121813653,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
