CASENUM,SURVIVED,REGION,PSU,PJ,PSU_VAR,URBANICITY,STRATUM,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERMVIT,PERNOTMVIT,NUM_INJ,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,HARM_EV,ALCOHOL,MAX_SEV,MAN_COLL,RELJCT1,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,LGT_COND,WEATHER1,WEATHER2,WEATHER,SCH_BUS,INT_HWY,CF1,CF2,CF3,WKDY_IM,HOUR_IM,MINUTE_IM,EVENT1_IM,MANCOL_IM,RELJCT1_IM,RELJCT2_IM,LGTCON_IM,WEATHR_IM,MAXSEV_IM,NO_INJ_IM,ALCHL_IM,PSUSTRAT,WEIGHT
2.02E+11,1.00E+00,3,70,138,70,2,9,2,2,0,0,3,0,0,1,2018,4,18,27,12,2,0,6,0,2,2,0,1,3,10,0,10,0,0,0,0,0,4,18,27,12,6,0,2,3,10,0,0,2,16,168.6017505
2.02E+11,1.00E+00,3,70,138,70,2,2,1,1,0,1,1,1,1,1,2018,4,8,35,8,2,3,0,0,3,2,0,1,1,2,0,2,0,0,0,0,0,4,8,35,8,0,0,3,1,2,3,1,2,16,30.23481592
2.02E+11,1.00E+00,3,70,46,70,2,9,2,2,0,0,5,0,0,1,2018,5,13,55,12,2,0,1,1,20,1,0,1,1,10,0,10,0,1,0,0,0,5,13,55,12,1,1,20,1,10,1,1,2,16,168.6017505
2.02E+11,0.00E+00,3,70,46,70,2,3,2,2,0,0,2,0,1,1,2018,5,17,20,12,2,2,2,0,3,2,0,1,2,2,0,2,0,0,0,0,0,5,17,20,12,2,0,3,2,2,2,1,2,16,28.249912
2.02E+11,1.00E+00,3,70,138,70,2,8,2,2,0,0,3,0,2,1,2018,5,18,48,12,2,1,1,0,3,2,0,1,3,2,0,2,0,0,0,0,0,5,18,48,12,1,0,3,3,2,1,2,2,16,159.4516257
2.02E+11,1.00E+00,3,70,138,70,2,10,2,2,0,0,2,0,0,1,2018,5,18,23,12,2,0,1,1,3,2,0,1,3,2,0,2,0,1,0,0,0,5,18,23,12,1,1,3,3,2,0,0,2,16,235.1971059
2.02E+11,1.00E+00,3,70,46,70,2,5,1,1,0,0,2,0,2,1,2018,5,22,30,42,2,3,0,0,1,1,0,4,2,2,0,2,0,0,0,0,0,5,22,30,42,0,0,1,2,2,3,2,2,16,27.29736065
2.02E+11,1.00E+00,3,70,46,70,2,8,1,1,0,0,2,0,1,1,2018,6,2,15,34,2,1,0,0,1,1,0,4,2,2,0,2,0,0,0,0,0,6,2,15,34,0,0,1,2,2,1,1,2,16,159.4516257
2.02E+11,1.00E+00,3,70,138,70,2,10,2,2,0,0,2,0,0,1,2018,6,14,22,12,2,0,1,0,3,98,0,1,1,10,0,10,0,0,0,0,0,6,14,22,12,1,0,3,1,10,0,0,2,16,235.1971059
2.02E+11,1.00E+00,3,70,138,70,2,8,2,2,0,0,2,0,1,1,2018,6,17,50,12,2,1,1,0,3,2,0,1,3,10,0,10,0,0,0,0,0,6,17,50,12,1,0,3,3,10,1,1,2,16,159.4516257
2.02E+11,1.00E+00,3,70,138,70,2,9,2,2,0,0,3,0,0,1,2018,6,14,20,12,2,0,6,0,2,2,0,1,1,10,0,10,0,0,0,0,0,6,14,20,12,6,0,2,1,10,0,0,2,16,168.6017505
2.02E+11,0.00E+00,3,70,138,70,2,6,2,2,0,0,3,0,3,1,2018,7,16,45,12,2,1,6,0,8,1,0,1,5,1,0,1,0,0,0,0,0,7,16,45,12,6,0,8,5,1,1,3,2,16,67.78164858
2.02E+11,1.00E+00,3,70,46,70,2,10,1,1,0,0,1,0,0,1,2018,1,8,10,53,2,0,0,0,1,1,0,4,1,1,0,1,0,0,0,0,0,1,8,10,53,0,0,1,1,1,0,0,2,16,235.1971059
2.02E+11,1.00E+00,3,70,123,70,2,10,2,2,0,0,2,0,0,1,2018,4,17,15,12,2,0,6,0,2,2,0,1,5,2,0,2,0,0,0,0,0,4,17,15,12,6,0,2,5,2,0,0,2,16,235.1971059
2.02E+11,1.00E+00,3,70,123,70,2,6,1,1,0,0,1,0,1,1,2018,1,7,10,34,2,1,0,0,1,1,0,4,1,1,0,1,0,0,0,0,0,1,7,10,34,0,0,1,1,1,1,1,2,16,67.78164858
2.02E+11,1.00E+00,3,70,123,70,2,5,1,1,0,0,1,0,1,1,2018,1,4,39,42,9,4,0,0,1,1,0,4,3,1,0,1,0,0,0,0,0,1,4,39,42,0,0,1,3,1,4,1,2,16,73.79690946
2.02E+11,1.00E+00,3,70,137,70,2,6,2,2,0,0,3,0,3,1,2018,3,11,39,12,2,2,6,0,2,2,0,1,1,2,0,2,0,0,0,0,0,3,11,39,12,6,0,2,1,2,2,3,2,16,67.78164858
2.02E+11,1.00E+00,3,70,137,70,2,10,3,3,0,0,4,0,0,1,2018,4,15,46,12,2,0,1,0,1,1,0,1,1,10,0,10,0,0,0,0,0,4,15,46,12,1,0,1,1,10,0,0,2,16,235.1971059
2.02E+11,1.00E+00,3,70,137,70,2,7,1,1,0,0,1,0,0,1,2018,4,15,30,34,2,0,0,0,3,3,0,4,1,10,0,10,1,0,0,0,0,4,15,30,34,0,0,3,1,10,0,0,2,16,132.1532895
2.02E+11,1.00E+00,3,70,137,70,2,9,3,3,0,0,3,0,0,1,2018,5,18,13,12,2,0,1,0,3,2,0,1,3,2,0,2,0,0,0,0,0,5,18,13,12,1,0,3,3,2,0,0,2,16,168.6017505
2.02E+11,0.00E+00,4,49,260,49,1,6,2,2,0,0,6,0,4,1,2018,2,23,38,12,1,1,6,8,2,2,0,1,3,2,0,2,0,0,0,0,0,2,23,38,12,6,1,2,3,2,1,4,1,21,83.84834563
2.02E+11,1.00E+00,4,49,260,49,1,10,5,1,4,0,1,1,1,1,2018,5,21,12,14,1,1,0,0,1,1,0,7,3,1,0,1,0,0,14,0,0,5,21,12,14,0,0,1,3,1,1,1,1,21,287.4625676
2.02E+11,1.00E+00,4,68,299,68,1,6,3,3,0,0,6,0,3,1,2018,7,10,4,12,2,2,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,7,10,4,12,1,0,1,1,1,2,3,2,23,74.96762659
2.02E+11,1.00E+00,4,68,299,68,1,10,1,1,0,0,1,0,0,1,2018,3,12,15,59,2,0,0,0,1,1,0,4,1,10,2,2,0,1,0,0,0,3,12,15,59,0,0,1,1,2,0,0,2,23,270.0868272
2.02E+11,1.00E+00,4,68,295,68,1,7,2,2,0,0,3,0,0,1,2018,3,4,36,12,2,0,7,0,1,1,0,1,2,10,2,2,0,1,19,0,0,3,4,36,12,7,0,1,2,2,0,0,2,23,146.0897337
2.02E+11,1.00E+00,4,56,208,208,1,7,2,2,0,0,2,0,0,1,2018,6,10,35,12,2,0,7,0,1,1,0,1,1,1,0,1,0,1,0,0,0,6,10,35,12,7,0,1,1,1,0,0,2,20,149.7873365
2.02E+11,1.00E+00,4,56,211,211,1,9,2,2,0,0,2,0,0,1,2018,2,13,55,12,2,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,2,13,55,12,1,0,1,1,1,0,0,2,20,187.1933079
2.02E+11,1.00E+00,4,46,362,46,1,7,3,3,0,0,3,0,0,1,2018,2,16,18,12,2,0,1,8,3,98,0,1,1,98,0,98,0,0,0,0,0,2,16,18,12,1,0,3,1,1,0,0,2,22,143.9882354
2.02E+11,1.00E+00,4,46,362,46,1,9,2,2,0,0,2,0,0,1,2018,4,8,27,12,2,0,6,8,2,98,0,1,1,98,0,98,0,0,0,0,0,4,8,27,12,6,0,2,1,4,0,0,2,22,182.8007464
2.02E+11,1.00E+00,4,46,362,46,1,5,2,2,0,0,2,0,2,1,2018,5,6,51,12,2,3,2,8,2,2,0,1,8,98,0,98,0,0,0,0,0,5,6,51,12,2,0,2,3,10,3,2,2,22,29.83390164
2.02E+11,1.00E+00,4,56,209,209,1,9,2,2,0,0,3,0,0,1,2018,4,9,44,12,2,0,1,8,3,98,0,1,1,1,0,1,0,0,19,0,0,4,9,44,12,1,0,3,1,1,0,0,2,20,187.1933079
2.02E+11,1.00E+00,4,46,362,46,1,10,2,2,0,0,2,0,0,1,2018,7,99,99,12,2,0,1,0,1,1,0,1,1,98,0,98,0,0,0,0,0,7,9,3,12,1,0,1,1,10,0,0,2,22,256.8505911
2.02E+11,1.00E+00,4,46,362,46,1,6,2,2,0,0,3,0,2,1,2018,7,9,46,12,2,1,6,8,2,2,0,1,1,98,0,98,0,0,0,0,0,7,9,46,12,6,0,2,1,1,1,2,2,22,73.46809613
2.02E+11,1.00E+00,4,46,362,46,1,9,2,2,0,0,2,0,0,1,2018,2,12,37,12,2,0,6,8,2,98,0,1,1,98,0,98,0,0,0,0,0,2,12,37,12,6,0,2,1,4,0,0,2,22,182.8007464
2.02E+11,1.00E+00,4,46,362,46,1,2,1,1,0,1,1,1,1,1,2018,2,7,52,8,2,1,0,8,2,98,0,1,1,98,0,98,0,0,0,0,0,2,7,52,8,0,0,2,1,1,1,1,2,22,32.83923112
2.02E+11,0.00E+00,4,46,362,46,1,6,3,3,0,0,3,0,1,1,2018,4,17,22,12,2,1,1,8,3,98,0,1,3,98,0,98,0,0,0,0,0,4,17,22,12,1,0,3,3,10,1,1,2,22,73.46809613
2.02E+11,1.00E+00,4,46,362,46,1,8,3,3,0,0,6,0,1,1,2018,6,15,0,12,2,1,6,8,2,2,0,1,1,98,0,98,0,0,0,0,0,6,15,0,12,6,0,2,1,1,1,1,2,22,171.4894346
2.02E+11,1.00E+00,3,48,85,48,1,2,2,1,1,1,1,1,1,1,2018,3,11,27,14,2,2,0,0,1,1,0,2,1,4,0,4,0,0,15,23,0,3,11,27,14,0,0,1,1,4,2,1,2,12,30.01811105
2.02E+11,1.00E+00,3,48,91,48,1,8,2,2,0,0,3,0,1,1,2018,3,10,30,12,2,2,1,0,3,2,0,1,1,4,0,4,0,0,0,0,0,3,10,30,12,1,0,3,1,4,2,1,2,12,159.3496284
2.02E+11,1.00E+00,3,48,85,48,1,7,2,2,0,0,2,0,0,1,2018,3,12,15,12,2,0,6,0,1,1,0,1,1,4,0,4,0,0,0,0,0,3,12,15,12,6,0,1,1,4,0,0,2,12,132.1850086
2.02E+11,1.00E+00,3,48,91,48,1,10,1,1,0,0,1,0,0,1,2018,3,14,30,43,2,0,0,0,1,1,0,4,1,4,0,4,0,0,0,0,0,3,14,30,43,0,0,1,1,4,0,0,2,12,238.9782539
2.02E+11,1.00E+00,3,48,91,48,1,6,2,2,0,0,3,0,1,1,2018,4,11,30,12,2,1,1,0,3,2,0,1,1,1,0,1,0,0,0,0,0,4,11,30,12,1,0,3,1,1,1,1,2,12,68.38656772
2.02E+11,1.00E+00,3,48,91,48,1,5,2,2,0,0,5,0,4,1,2018,7,13,35,12,2,3,6,0,2,2,0,1,1,1,0,1,0,0,0,0,0,7,13,35,12,6,0,2,1,1,3,4,2,12,27.53492416
2.02E+11,1.00E+00,3,48,85,48,1,9,2,2,0,0,4,0,0,1,2018,7,21,5,12,2,0,6,0,2,2,0,1,3,1,0,1,0,0,0,0,0,7,21,5,12,6,0,2,3,1,0,0,2,12,170.6546305
2.02E+11,1.00E+00,3,48,87,48,1,10,2,2,0,0,3,0,0,1,2018,2,15,54,12,2,0,1,0,3,98,0,1,1,1,0,1,0,0,0,0,0,2,15,54,12,1,0,3,1,1,0,0,2,12,238.9782539
2.02E+11,1.00E+00,3,48,87,48,1,8,1,1,0,0,2,0,1,1,2018,2,23,51,19,2,2,0,0,1,1,0,5,3,1,0,1,0,0,0,0,0,2,23,51,19,0,0,1,3,1,2,1,2,12,159.3496284
2.02E+11,0.00E+00,3,48,87,48,1,10,1,1,0,0,2,0,0,1,2018,4,17,50,24,2,0,0,0,3,3,0,4,3,1,0,1,0,0,0,0,0,4,17,50,24,0,0,3,3,1,0,0,2,12,238.9782539
2.02E+11,1.00E+00,3,48,87,48,1,9,2,2,0,0,2,0,0,1,2018,5,9,10,12,2,0,1,0,3,2,0,1,1,1,0,1,0,0,0,0,0,5,9,10,12,1,0,3,1,1,0,0,2,12,170.6546305
2.02E+11,1.00E+00,3,48,87,48,1,6,2,2,0,0,2,0,1,1,2018,5,8,15,12,2,1,1,0,3,3,0,1,1,1,0,1,0,0,0,0,0,5,8,15,12,1,0,3,1,1,1,1,2,12,68.38656772
2.02E+11,1.00E+00,3,48,87,48,1,7,2,2,0,0,2,0,0,1,2018,5,16,11,12,2,0,2,0,1,1,0,1,1,10,0,10,1,0,0,0,0,5,16,11,12,2,0,1,1,10,0,0,2,12,132.1850086
2.02E+11,1.00E+00,3,48,87,48,1,10,2,2,0,0,2,0,0,1,2018,6,17,26,12,2,0,6,0,2,3,0,1,3,1,0,1,0,0,0,0,0,6,17,26,12,6,0,2,3,1,0,0,2,12,238.9782539
2.02E+11,1.00E+00,3,48,87,48,1,9,2,2,0,0,4,0,0,1,2018,7,11,59,12,2,0,6,0,8,1,0,11,1,10,0,10,0,0,0,0,0,7,11,59,12,6,0,8,1,10,0,0,2,12,170.6546305
2.02E+11,1.00E+00,3,48,87,48,1,6,4,4,0,0,6,0,4,1,2018,7,16,49,12,2,2,6,0,2,3,0,1,1,1,0,1,0,0,0,0,0,7,16,49,12,6,0,2,1,1,2,4,2,12,68.38656772
2.02E+11,1.00E+00,3,48,90,48,1,7,2,2,0,0,4,0,0,1,2018,3,10,10,12,2,0,6,0,3,2,0,1,1,4,0,4,0,0,0,0,0,3,10,10,12,6,0,3,1,4,0,0,2,12,132.1850086
2.02E+11,0.00E+00,3,48,90,48,1,9,3,3,0,0,5,0,0,1,2018,6,8,0,12,2,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,6,8,0,12,1,0,1,1,1,0,0,2,12,170.6546305
2.02E+11,1.00E+00,3,48,90,48,1,10,2,2,0,0,2,0,0,1,2018,7,15,48,12,2,0,6,0,3,3,0,1,1,1,0,1,0,0,0,0,0,7,15,48,12,6,0,3,1,1,0,0,2,12,238.9782539
2.02E+11,1.00E+00,3,48,92,48,1,9,2,2,0,0,3,0,0,1,2018,4,14,8,12,2,0,7,0,2,3,0,1,1,1,0,1,0,0,0,0,0,4,14,8,12,7,0,2,1,1,0,0,2,12,170.6546304
2.02E+11,1.00E+00,3,70,138,70,2,9,2,2,0,0,3,0,0,1,2018,2,14,40,12,2,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,2,14,40,12,1,0,1,1,1,0,0,2,16,168.6017505
2.02E+11,1.00E+00,3,70,138,70,2,7,2,2,0,0,2,0,0,1,2018,2,13,30,12,9,0,7,0,3,98,0,1,1,1,0,1,0,0,0,0,0,2,13,30,12,7,0,3,1,1,0,0,2,16,132.1532895
2.02E+11,1.00E+00,3,70,138,70,2,10,2,1,1,0,1,0,99,1,2018,3,14,30,14,9,9,0,0,1,1,0,7,1,4,8,4,0,0,0,0,0,3,14,30,14,0,0,1,1,4,0,0,2,16,235.1971059
2.02E+11,1.00E+00,3,70,138,70,2,10,2,2,0,0,2,0,0,1,2018,4,16,52,12,9,0,1,0,3,3,0,1,5,1,0,1,0,0,0,0,0,4,16,52,12,1,0,3,5,1,0,0,2,16,235.1971059
2.02E+11,1.00E+00,3,70,46,70,2,8,1,1,0,0,1,0,1,1,2018,4,23,15,34,2,2,0,0,1,1,0,4,3,1,0,1,0,0,0,0,0,4,23,15,34,0,0,1,3,1,2,1,2,16,159.4516257
2.02E+11,1.00E+00,3,70,138,70,2,9,2,2,0,0,2,0,0,1,2018,4,13,3,12,2,0,11,0,1,1,0,1,1,1,0,1,0,0,0,0,0,4,13,3,12,11,0,1,1,1,0,0,2,16,168.6017505
2.02E+11,1.00E+00,3,70,138,70,2,4,2,2,0,0,2,0,1,1,2018,4,13,9,12,2,3,6,0,8,1,0,1,1,1,0,1,0,0,0,0,0,4,13,9,12,6,0,8,1,1,3,1,2,16,26.9051544
2.02E+11,0.00E+00,3,70,46,70,2,9,1,1,0,0,1,0,0,1,2018,5,10,20,11,2,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,5,10,20,11,0,0,1,1,1,0,0,2,16,168.6017505
2.02E+11,1.00E+00,3,70,46,70,2,7,3,3,0,0,3,0,0,1,2018,5,7,55,12,9,0,7,0,1,1,0,1,1,1,0,1,0,1,0,0,0,5,7,55,12,7,0,1,1,1,0,0,2,16,132.1532895
2.02E+11,1.00E+00,3,70,46,70,2,10,2,1,1,0,1,1,0,1,2018,5,14,40,14,2,0,0,0,8,1,0,7,1,1,0,1,0,0,0,0,0,5,14,40,14,0,0,8,1,1,0,0,2,16,235.1971059
2.02E+11,1.00E+00,3,70,138,70,2,8,2,2,0,0,2,0,2,1,2018,5,17,6,12,2,1,6,0,2,3,0,1,1,1,0,1,0,0,0,0,0,5,17,6,12,6,0,2,1,1,1,2,2,16,159.4516257
2.02E+11,1.00E+00,3,70,138,70,2,10,2,2,0,0,2,0,0,1,2018,5,15,40,12,2,0,6,0,2,2,0,1,1,1,0,1,0,0,0,0,0,5,15,40,12,6,0,2,1,1,0,0,2,16,235.1971059
2.02E+11,1.00E+00,3,70,138,70,2,3,1,1,0,0,1,0,1,1,2018,6,9,46,1,2,2,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,6,9,46,1,0,0,1,1,1,2,1,2,16,28.249912
2.02E+11,1.00E+00,3,70,138,70,2,5,1,1,0,0,1,0,1,1,2018,6,15,41,25,2,3,0,0,1,1,0,3,1,1,0,1,0,1,0,0,0,6,15,41,25,0,0,1,1,1,3,1,2,16,27.29736065
2.02E+11,1.00E+00,3,70,138,70,2,8,2,2,0,0,2,0,1,1,2018,6,6,30,12,2,2,6,0,8,1,0,1,4,1,0,1,0,0,0,0,0,6,6,30,12,6,0,8,4,1,2,1,2,16,159.4516257
2.02E+11,1.00E+00,3,70,138,70,2,9,2,2,0,0,5,0,0,1,2018,7,13,41,12,2,0,1,8,3,98,0,1,1,1,0,1,0,0,0,0,0,7,13,41,12,1,0,3,1,1,0,0,2,16,168.6017505
2.02E+11,0.00E+00,3,70,138,70,2,10,2,2,0,0,3,0,0,1,2018,7,17,49,12,2,0,1,0,8,1,0,1,3,1,0,1,0,0,0,0,0,7,17,49,12,1,0,8,3,1,0,0,2,16,235.1971059
2.02E+11,1.00E+00,3,70,46,70,2,3,1,1,0,0,1,0,1,1,2018,1,0,40,59,2,3,0,1,19,1,0,10,2,1,0,1,0,1,0,0,0,1,0,40,59,0,1,19,2,1,3,1,2,16,28.249912
2.02E+11,1.00E+00,3,70,138,70,2,6,2,2,0,0,2,0,1,1,2018,1,7,1,12,9,1,8,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,7,1,12,8,0,1,1,1,1,1,2,16,67.78164858
2.02E+11,1.00E+00,3,70,46,70,2,5,2,2,0,0,3,0,3,1,2018,1,3,30,12,9,4,2,0,1,1,0,1,2,1,0,1,0,0,0,0,0,1,3,30,12,2,0,1,2,1,4,3,1,16,36.67099924
2.02E+11,1.00E+00,3,70,136,70,2,9,2,2,0,0,3,0,0,1,2018,3,17,10,12,9,0,6,0,3,2,0,1,3,4,0,4,0,0,0,0,0,3,17,10,12,6,0,3,3,4,0,0,2,16,168.6017505
2.02E+11,1.00E+00,3,70,137,70,2,9,2,2,0,0,2,0,0,1,2018,6,18,50,12,2,0,7,0,1,1,0,1,3,1,0,1,0,0,0,0,0,6,18,50,12,7,0,1,3,1,0,0,2,16,168.6017505
2.02E+11,1.00E+00,3,70,137,70,2,10,2,2,0,0,2,0,0,1,2018,7,20,1,12,2,0,1,0,8,1,0,11,3,10,0,10,0,0,0,0,0,7,20,1,12,1,0,8,3,10,0,0,2,16,235.1971059
2.02E+11,0.00E+00,4,64,305,64,1,3,1,1,0,0,1,0,1,1,2018,5,12,30,5,2,3,0,0,1,1,0,2,1,1,0,1,0,0,0,0,0,5,12,30,5,0,0,1,1,1,3,1,2,23,32.11839314
2.02E+11,1.00E+00,4,64,305,64,1,4,1,1,0,0,1,0,1,1,2018,7,19,11,24,2,3,0,0,1,1,0,4,2,1,0,1,0,1,0,0,0,7,19,11,24,0,0,1,2,1,3,1,2,23,16.41630449
2.02E+11,1.00E+00,4,64,305,64,1,2,3,1,2,1,1,3,2,1,2018,4,18,38,14,1,2,0,0,1,1,0,2,2,1,0,1,0,0,14,15,0,4,18,38,14,0,0,1,2,1,2,2,1,23,35.64519262
2.02E+11,1.00E+00,4,64,305,64,1,10,1,1,0,0,1,0,99,1,2018,5,16,25,38,9,9,0,0,1,1,0,6,1,1,0,1,0,0,0,0,0,5,16,25,38,0,0,1,1,1,0,0,2,23,279.0247095
2.02E+11,1.00E+00,4,49,261,49,1,10,1,1,0,0,1,0,0,1,2018,7,18,0,46,2,0,0,8,3,2,0,3,3,10,0,10,0,0,0,0,0,7,18,0,46,0,0,3,3,10,0,0,2,21,287.4625676
2.02E+11,1.00E+00,4,49,262,49,1,2,1,1,0,1,1,1,1,1,2018,6,17,38,9,2,2,0,0,1,1,0,4,3,1,0,1,0,0,0,0,0,6,17,38,9,0,0,1,3,1,2,1,2,21,37.40243427
2.02E+11,1.00E+00,4,49,262,49,1,10,2,2,0,0,2,0,0,1,2018,5,21,12,12,2,0,6,1,5,1,0,1,3,10,0,10,0,0,0,0,0,5,21,12,12,6,1,5,3,10,0,0,2,21,287.4625676
2.02E+11,1.00E+00,4,49,4015,49,1,8,2,2,0,0,2,0,1,1,2018,5,18,23,12,2,2,7,0,1,1,0,1,3,1,0,1,0,0,0,0,0,5,18,23,12,7,0,1,3,1,2,1,2,21,195.2114628
2.02E+11,1.00E+00,2,14,2755,14,2,9,2,2,0,0,3,0,0,1,2018,7,12,33,12,1,0,1,0,8,1,0,1,1,1,0,1,0,0,0,0,0,7,12,33,12,1,0,8,1,1,0,0,1,9,415.0764655
2.02E+11,0.00E+00,2,14,2755,14,2,8,2,2,0,0,3,0,1,1,2018,1,13,23,12,2,1,6,8,3,2,0,1,1,10,0,10,0,0,0,0,0,1,13,23,12,6,0,3,1,10,1,1,2,9,360.047354
2.02E+11,1.00E+00,2,14,2705,14,2,7,1,1,0,0,2,0,0,1,2018,1,16,4,51,2,0,0,0,1,1,0,1,1,11,4,4,0,1,0,0,0,1,16,4,51,0,0,1,1,4,0,0,2,9,377.8654309
2.02E+11,1.00E+00,4,68,299,68,1,3,1,1,0,0,1,0,1,1,2018,7,10,39,1,2,2,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,7,10,39,1,0,0,1,1,1,2,1,2,23,30.42650222
2.02E+11,1.00E+00,4,68,295,68,1,4,2,2,0,0,3,0,3,1,2018,5,8,25,12,9,4,2,0,1,1,0,2,1,1,0,1,0,0,0,0,0,5,8,25,12,2,0,1,1,1,4,3,2,23,26.66857384
2.02E+11,1.00E+00,4,56,211,211,1,8,2,2,0,0,4,0,4,1,2018,3,7,45,12,2,1,1,8,20,1,0,1,1,10,0,10,0,1,0,0,0,3,7,45,12,1,1,20,1,10,1,4,2,20,178.402087
2.02E+11,1.00E+00,4,68,4055,68,1,10,2,2,0,0,2,0,0,1,2018,4,17,48,12,1,0,1,0,1,1,0,1,5,1,0,1,0,1,0,0,0,4,17,48,12,1,0,1,5,1,0,0,1,23,270.0868273
2.02E+11,1.00E+00,4,68,4055,68,1,8,2,2,0,0,2,0,1,1,2018,5,15,45,12,2,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,5,15,45,12,1,0,1,1,1,1,1,2,23,177.6196413
2.02E+11,0.00E+00,4,64,305,64,1,5,2,2,0,0,2,0,2,1,2018,7,18,30,12,9,3,1,0,1,1,0,1,2,10,0,10,0,0,0,0,0,7,18,30,12,1,0,1,2,10,3,2,2,23,32.50973586
2.02E+11,1.00E+00,4,64,305,64,1,9,2,2,0,0,4,0,0,1,2018,6,16,40,12,1,0,6,8,8,1,0,1,1,10,0,10,0,0,0,0,0,6,16,40,12,6,0,8,1,10,0,0,1,23,198.2720412
2.02E+11,1.00E+00,4,64,306,64,1,7,3,3,0,0,3,0,0,1,2018,3,3,22,12,2,0,7,0,1,1,0,1,2,10,0,10,0,1,0,0,0,3,3,22,12,7,0,1,2,10,0,0,2,23,151.2655651
2.02E+11,0.00E+00,4,64,306,64,1,10,1,1,0,0,1,0,1,1,2018,3,15,45,33,2,1,0,0,1,1,0,4,1,10,2,2,0,0,0,0,0,3,15,45,33,0,0,1,1,2,1,1,2,23,279.0247095
2.02E+11,1.00E+00,4,49,261,49,1,9,2,2,0,0,2,0,0,1,2018,6,18,30,12,2,0,6,8,8,1,0,1,3,10,2,2,0,0,0,0,0,6,18,30,12,6,0,8,3,2,0,0,2,21,211.5103965
2.02E+11,0.00E+00,4,49,261,49,1,8,2,2,0,0,2,0,1,1,2018,2,18,30,12,2,1,6,8,2,2,0,1,3,10,2,2,0,0,0,0,0,2,18,30,12,6,0,2,3,2,1,1,2,21,195.2114628
2.02E+11,0.00E+00,4,49,262,49,1,9,2,2,0,0,2,0,0,1,2018,7,12,18,12,2,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,7,12,18,12,1,0,1,1,1,0,0,2,21,211.5103965
2.02E+11,0.00E+00,2,14,2722,14,2,10,1,1,0,0,1,0,99,1,2018,5,17,41,11,9,9,0,0,1,1,0,1,2,10,0,10,0,0,0,0,0,5,17,41,11,0,0,1,2,10,0,0,2,9,586.0724766
2.02E+11,0.00E+00,4,68,299,68,1,7,1,1,0,0,1,0,0,1,2018,5,12,40,43,2,0,0,0,1,1,0,4,1,1,0,1,0,1,0,0,0,5,12,40,43,0,0,1,1,1,0,0,2,23,146.0897337
2.02E+11,1.00E+00,4,68,295,68,1,8,2,2,0,0,2,0,1,1,2018,3,9,18,12,2,2,6,8,8,1,0,1,1,1,0,1,0,0,0,0,0,3,9,18,12,6,0,8,1,1,2,1,2,23,177.6196413
2.02E+11,1.00E+00,4,68,295,68,1,10,1,1,0,0,1,0,0,1,2018,6,5,48,38,2,0,0,0,1,1,0,4,3,1,0,1,0,0,0,0,0,6,5,48,38,0,0,1,3,1,0,0,2,23,270.0868272
2.02E+11,1.00E+00,4,56,208,208,1,10,3,3,0,0,3,0,0,1,2018,5,23,55,12,9,0,6,0,1,1,0,1,3,1,0,1,0,1,0,0,0,5,23,55,12,6,0,1,3,1,0,0,2,20,265.2322733
2.02E+11,1.00E+00,4,56,210,210,1,10,1,1,0,0,2,0,0,1,2018,4,8,50,33,2,0,0,8,5,1,0,4,1,1,0,1,0,1,0,0,0,4,8,50,33,0,1,5,1,1,0,0,2,20,265.2322732
2.02E+11,1.00E+00,4,56,211,211,1,6,2,2,0,0,2,0,1,1,2018,6,10,56,12,2,1,8,8,8,1,0,1,1,1,0,1,0,0,0,0,0,6,10,56,12,8,0,8,1,1,1,1,2,20,76.42125785
2.02E+11,1.00E+00,4,56,214,214,1,10,2,2,0,0,2,0,0,1,2018,7,12,25,12,2,0,1,8,3,98,0,1,1,1,0,1,0,1,0,0,0,7,12,25,12,1,0,3,1,1,0,0,2,20,265.2322733
2.02E+11,1.00E+00,4,56,214,214,1,9,2,2,0,0,2,0,0,1,2018,2,8,25,12,2,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,2,8,25,12,1,0,1,1,1,0,0,2,20,187.1933079
2.02E+11,0.00E+00,4,56,189,189,1,10,2,1,1,0,1,0,0,1,2018,6,13,30,14,9,0,0,0,1,1,0,7,1,1,0,1,0,0,0,0,0,6,13,30,14,0,0,1,1,1,0,0,2,20,265.2322732
2.02E+11,0.00E+00,4,56,189,189,1,5,2,2,0,0,2,0,1,1,2018,4,11,0,12,2,3,6,8,2,2,0,1,1,1,0,1,0,0,0,0,0,4,11,0,12,6,0,2,1,1,3,1,2,20,30.49019037
