YEAR,CASENUM,VEH_NO,WEIGHT,A_BODY,A_IMP1,A_VROLL,A_SPVEH,A_MOD_YR
2018,201800805778,2,39.43274926,7,2,2,2,2003
2018,201800805791,1,157.30090507,1,4,2,2,2002
2018,201800805791,2,157.30090507,1,2,2,2,2011
2018,201800805794,1,174.9656069,1,2,2,2,2017
2018,201800805794,2,174.9656069,1,2,2,2,2006
2018,201800805820,1,242.62644531,1,4,2,2,1983
2018,201800805820,2,242.62644531,1,2,2,2,2014
2018,201800805832,1,131.69951628,6,2,2,2,2004
2018,201800805832,2,131.69951628,1,4,2,2,2006
2018,201800805834,1,31.121813653,1,2,2,2,2016
2018,201800805840,1,170.97281934,9,3,2,2,2011
2018,201800805840,2,170.97281934,3,2,2,2,2018
2018,201800805842,1,39.43274926,7,3,2,2,2014
2018,201800805842,2,39.43274926,1,4,2,2,2008
2018,201800805857,1,170.64936251,1,2,2,2,2009
2018,201800805857,2,170.64936251,2,4,2,2,2018
2018,201800805863,1,191.111658,1,2,2,2,2007
2018,201800805863,2,191.111658,6,4,2,2,2015
2018,201800805878,1,26.949654355,6,2,2,2,2007
2018,201800805878,2,26.949654355,3,2,2,2,2005
2018,201800805883,1,42.684226281,2,5,2,2,2016
2018,201800805892,1,234.98630469,1,5,2,2,2010
2018,201800805909,1,170.97281935,2,2,2,2,2018
2018,201800805910,1,19.121058713,1,2,2,2,2015
2018,201800805910,2,19.121058713,3,2,2,2,2003
2018,201800805912,1,28.83107912,1,2,2,2,2008
2018,201800805912,2,28.83107912,7,4,2,2,2002
2018,201800805912,3,28.83107912,4,1,1,2,2005
2018,201800805913,1,190.69810154,1,2,2,2,2015
2018,201800805913,2,190.69810154,1,4,2,2,2014
2018,201800805918,1,68.140224518,1,2,2,2,2002
2018,201800805918,2,68.140224518,1,2,2,2,2016
2018,201800805968,1,308.59801181,3,5,2,2,2008
2018,201800805968,2,308.59801181,2,2,2,2,2002
2018,201800805973,1,222.9919755,2,4,2,2,2011
2018,201800805973,2,222.9919755,4,2,2,2,2018
2018,201800805974,1,36.896285857,7,2,2,2,2005
2018,201800805974,2,36.896285857,1,4,2,2,2017
2018,201800805996,1,95.094422736,3,2,2,2,2017
2018,201800806016,1,95.094422736,3,2,2,2,2014
2018,201800806016,2,95.094422736,6,4,2,2,2012
2018,201800806018,1,308.59801181,1,2,2,2,2012
2018,201800806027,1,35.790048009,3,2,1,2,2002
2018,201800806032,1,35.790048009,3,2,1,2,2003
2018,201800806039,1,181.36744385,6,2,1,2,2018
2018,201800806055,1,72.545166999,1,2,2,1,2013
2018,201800806055,2,72.545166999,1,4,2,2,2016
2018,201800806068,1,257.70432564,1,2,2,1,2011
2018,201800806068,2,257.70432564,4,4,2,2,2011
2018,201800806082,1,14.522069847,3,2,1,2,2014
2018,201800806097,1,148.74287183,6,2,2,2,2018
2018,201800806097,2,148.74287183,2,4,2,2,2016
2018,201800806097,3,148.74287183,2,4,2,2,2006
2018,201800806098,1,181.92256152,1,5,2,2,2014
2018,201800806098,2,181.92256152,3,5,2,2,2011
2018,201800806114,1,29.018940999,1,2,2,2,2010
2018,201800806119,1,72.545166999,3,2,2,1,2014
2018,201800806119,2,72.545166999,3,4,2,2,2018
2018,201800806153,1,172.32592298,2,2,2,1,2011
2018,201800806153,2,172.32592298,1,4,2,2,2011
2018,201800806173,1,78.134540156,4,5,2,2,2002
2018,201800806173,2,78.134540156,3,5,1,2,2018
2018,201800806173,3,78.134540156,2,2,2,2,2005
2018,201800806210,1,287.46256762,3,2,2,1,2001
2018,201800806210,2,287.46256762,4,4,2,2,2005
2018,201800806240,1,83.848345629,1,2,2,1,2018
2018,201800806240,2,83.848345629,1,4,2,2,2016
2018,201800806240,3,83.848345629,3,4,2,2,1993
2018,201800806240,4,83.848345629,2,4,2,2,2012
2018,201800806261,1,68.249753945,1,2,2,2,2017
2018,201800806261,2,68.249753945,1,5,2,2,2013
2018,201800806281,1,170.50296397,1,2,2,2,2015
2018,201800806281,2,170.50296397,1,4,2,2,2017
2018,201800806287,1,29.862378551,1,2,2,2,2003
2018,201800806297,1,170.50296397,3,2,2,2,2000
2018,201800806297,2,170.50296397,2,4,2,2,2014
2018,201800806297,3,170.50296397,3,4,2,2,2017
2018,201800806310,1,236.36421342,4,5,2,2,1994
2018,201800806310,2,236.36421342,1,3,2,2,2006
2018,201800806345,1,232.51388004,2,2,2,2,2010
2018,201800806345,2,232.51388004,1,4,2,2,2010
2018,201800806345,3,232.51388004,1,4,2,2,2013
2018,201800806350,1,29.068027376,3,2,2,2,2014
2018,201800806352,1,152.54076962,1,2,1,1,2006
2018,201800806371,1,68.346129991,3,2,2,2,2003
2018,201800806371,2,68.346129991,1,2,2,2,2016
2018,201800806371,3,68.346129991,1,5,2,2,2017
2018,201800806403,1,239.90528838,2,2,2,2,1998
2018,201800806403,2,239.90528838,1,2,2,2,2010
2018,201800806432,1,13.782262015,3,2,2,2,2014
2018,201800806432,2,13.782262015,2,3,2,2,2018
2018,201800806463,1,28.476085034,1,2,2,2,1972
2018,201800806463,2,28.476085034,7,3,2,2,1982
2018,201800806471,1,64.422795876,1,3,2,2,2018
2018,201800806471,2,64.422795876,3,5,2,2,2015
2018,201800806472,1,231.86050844,1,2,2,2,2005
2018,201800806473,1,586.07247663,4,2,2,2,2008
2018,201800806750,1,241.36784566,3,3,2,2,2012
2018,201800806750,2,241.36784566,3,3,2,2,2013
2018,201800806817,1,270.08682713,3,2,2,2,2010
2018,201800806819,1,39.648622477,3,2,2,2,1995
2018,201800806819,2,39.648622477,1,5,1,2,2001
2018,201800806926,1,171.46208845,3,2,2,2,1997
2018,201800806926,2,171.46208845,1,4,2,2,2016
2018,201800806926,3,171.46208845,3,4,2,2,2018
2018,201800806944,1,68.193798443,1,2,2,2,2006
2018,201800806944,2,68.193798443,3,4,2,2,2018
2018,201800806979,1,158.19157352,1,2,2,2,2012
2018,201800806979,2,158.19157352,2,4,2,2,2013
2018,201800807063,1,149.78733645,6,3,2,2,2017
2018,201800807063,2,149.78733645,1,5,2,2,2010
2018,201800807089,1,74.967626579,1,2,2,2,2004
2018,201800807089,2,74.967626579,1,4,2,2,2017
2018,201800807103,1,171.46208845,1,4,2,2,2018
2018,201800807103,2,171.46208845,1,2,2,2,2014
2018,201800807147,1,164.89080582,2,2,2,2,2016
2018,201800807147,2,164.89080582,2,2,2,2,2010
2018,201800807150,1,231.86050844,1,2,2,2,2004
2018,201800807154,1,13.027699203,4,2,2,2,2017
2018,201800807154,2,13.027699203,1,2,2,2,2017
2018,201800807164,1,239.78068422,4,2,2,2,2003
2018,201800807164,2,239.78068422,1,3,2,2,2009
2018,201800807186,1,170.54240673,6,2,2,2,2000
2018,201800807186,2,170.54240673,3,3,2,2,2017
2018,201800807214,1,27.571086465,1,3,2,2,1997
2018,201800807214,2,27.571086465,4,2,2,2,2016
2018,201800807220,1,157.30090507,1,2,2,2,2011
2018,201800807220,2,157.30090507,3,4,2,2,2008
2018,201800807226,1,159.54854961,3,2,2,2,2003
2018,201800807226,2,159.54854961,1,4,2,2,1991
2018,201800807237,1,166.35565385,3,2,2,2,2015
2018,201800807237,2,166.35565385,3,4,2,2,2017
2018,201800807272,1,239.78068422,1,2,2,2,2012
2018,201800807272,2,239.78068422,1,3,2,2,2001
2018,201800807278,1,27.309772536,1,3,2,1,1994
2018,201800807278,2,27.309772536,1,4,2,2,2017
2018,201800807278,3,27.309772536,1,4,2,2,2013
2018,201800807280,1,163.08517075,2,2,2,2,2005
2018,201800807280,2,163.08517075,1,4,2,2,2010
2018,201800807282,1,239.51086568,2,5,2,2,2008
2018,201800807282,2,239.51086568,2,2,2,2,2006
2018,201800807291,1,233.97721032,3,2,2,2,2008
2018,201800807291,2,233.97721032,4,4,2,2,2006
2018,201800807296,1,68.22883241,5,2,2,2,1980
2018,201800807296,2,68.22883241,1,2,2,2,2006
2018,201800807296,3,68.22883241,1,5,2,2,2018
2018,201800807299,1,246.48001815,1,2,2,2,2012
2018,201800807299,2,246.48001815,1,2,2,1,2013
2018,201800807312,1,239.71349846,3,2,2,2,2000
2018,201800807312,2,239.71349846,1,4,2,2,1988
2018,201800807318,1,131.69951628,1,2,2,2,2003
2018,201800807318,2,131.69951628,8,2,2,2,2014
2018,201800807364,1,233.97721032,4,2,2,2,2008
2018,201800807364,2,233.97721032,2,4,2,2,2001
2018,201800807373,1,170.35107956,1,2,2,2,2003
2018,201800807373,2,170.35107956,3,4,2,2,2018
2018,201800807381,1,69.253329583,1,4,2,2,2017
2018,201800807381,2,69.253329583,1,2,2,2,2012
2018,201800807386,1,157.30090507,1,5,2,2,1998
2018,201800807386,2,157.30090507,2,2,2,2,1987
2018,201800807393,1,181.42514329,3,2,2,2,2018
2018,201800807396,1,166.83762686,1,2,2,2,2010
2018,201800807396,2,166.83762686,3,4,2,2,2017
2018,201800807397,1,40.289563287,3,2,2,2,2018
2018,201800807397,2,40.289563287,3,4,2,2,2014
2018,201800807401,1,71.091606696,3,2,2,2,2016
2018,201800807401,2,71.091606696,1,2,2,2,2011
2018,201800807431,1,29.267514427,3,2,2,1,2007
2018,201800807431,2,29.267514427,6,5,2,2,2013
2018,201800807439,1,31.925903258,3,5,2,2,2011
2018,201800807441,1,31.197355446,7,2,2,2,2002
2018,201800807443,1,239.71349846,1,2,2,2,2004
2018,201800807443,2,239.71349846,3,2,2,2,2013
2018,201800807450,1,181.4251433,1,2,2,2,2017
2018,201800807468,1,71.091606693,1,4,2,2,2014
2018,201800807468,2,71.091606693,1,2,2,2,2000
2018,201800807474,1,29.911863378,1,2,2,2,2014
2018,201800807475,1,170.54240673,2,4,2,2,2004
2018,201800807475,2,170.54240673,1,5,2,2,2015
2018,201800807476,1,239.51086568,1,2,2,1,1994
2018,201800807476,2,239.51086568,1,4,2,2,2006
2018,201800807493,1,159.66737584,3,2,2,2,2008
2018,201800807516,1,233.97721032,4,3,2,2,1995
2018,201800807516,2,233.97721032,3,2,2,2,2004
2018,201800807532,1,133.78912305,1,2,2,2,2010
2018,201800807532,2,133.78912305,6,4,2,2,2018
2018,201800807552,1,170.64936251,4,2,2,2,2008
2018,201800807552,2,170.64936251,1,4,2,2,2017
2018,201800807558,1,239.78068422,1,3,2,2,2000
2018,201800807558,2,239.78068422,1,5,2,2,2008
2018,201800807569,1,68.22883241,1,3,2,2,1999
2018,201800807569,2,68.22883241,1,5,2,2,2016
2018,201800807576,1,170.35107956,1,2,2,2,2010
2018,201800807576,2,170.35107956,1,4,2,2,2018
2018,201800807576,3,170.35107956,1,4,2,2,2011
2018,201800807590,1,27.692306491,7,2,2,2,2007
2018,201800807590,2,27.692306491,1,4,2,2,2015
2018,201800807595,1,76.421257831,1,3,1,2,2016
2018,201800807595,2,76.421257831,1,2,2,2,2003
2018,201800807612,1,70.957341113,1,2,2,2,2012
2018,201800807612,2,70.957341113,1,2,2,2,2014
2018,201800807631,1,132.19368603,6,3,2,2,2009
2018,201800807634,1,31.121813653,3,2,2,2,2014
2018,201800807637,1,174.96560689,1,2,2,2,1996
2018,201800807637,2,174.96560689,1,4,2,2,2016
2018,201800807638,1,107.48874885,7,1,2,2,1981
2018,201800807640,1,110.97738681,1,3,2,2,2017
2018,201800807643,1,110.97738681,3,2,2,2,2017
2018,201800807643,2,110.97738681,2,4,2,2,2001
2018,201800807647,1,174.96560689,1,2,2,2,2016
2018,201800807647,2,174.96560689,2,4,2,2,2006
2018,201800807654,1,246.48001814,1,2,2,2,2009
2018,201800807654,2,246.48001814,1,5,2,2,2006
2018,201800807660,1,174.96560689,1,2,2,2,2017
2018,201800807660,2,174.96560689,1,4,2,2,2016
2018,201800807706,1,68.140224517,3,2,2,2,2017
2018,201800807706,2,68.140224517,1,2,2,2,2010
2018,201800807710,1,239.71349846,1,2,2,2,2004
2018,201800807710,2,239.71349846,3,4,2,2,2006
2018,201800807713,1,233.27640152,1,5,2,2,2008
2018,201800807713,2,233.27640152,1,5,2,2,2012
2018,201800807736,1,26.174898801,1,2,2,2,2007
2018,201800807736,2,26.174898801,7,2,2,2,2007
2018,201800807761,1,230.80280132,1,2,2,2,2004
2018,201800807761,2,230.80280132,1,4,2,2,2000
2018,201800807769,1,27.561556738,2,2,2,2,2014
2018,201800807769,2,27.561556738,7,2,2,2,2005
2018,201800807803,1,164.31740138,3,2,2,2,2006
2018,201800807803,2,164.31740138,3,5,2,2,2014
2018,201800807813,1,153.35538041,1,2,2,2,1998
2018,201800807813,2,153.35538041,1,4,2,2,2009
2018,201800807821,1,66.236516993,2,2,2,2,2005
2018,201800807821,2,66.236516993,3,3,2,2,2017
2018,201800807825,1,139.09708642,6,5,2,2,2016
2018,201800807853,1,172.32592298,2,2,2,1,2004
2018,201800807853,2,172.32592298,1,4,2,2,2010
2018,201800807883,1,181.92256151,1,2,2,1,2014
2018,201800807883,2,181.92256151,3,4,2,2,2014
2018,201800807896,1,257.70432564,1,2,2,2,2001
2018,201800807896,2,257.70432564,1,5,2,2,1998
2018,201800807900,1,181.92256152,1,2,2,2,2003
2018,201800807900,2,181.92256152,1,4,2,2,2014
2018,201800807901,1,237.78983729,4,2,2,2,2013
2018,201800807914,1,166.35565385,1,3,2,2,2014
2018,201800807930,1,134.17014197,1,2,2,2,2010
2018,201800807930,2,134.17014197,1,2,2,2,2015
2018,201800807930,3,134.17014197,6,3,2,2,2017
2018,201800807950,1,159.38534426,1,2,2,1,2012
2018,201800807950,2,159.38534426,3,4,2,2,2011
2018,201800807953,1,167.76785938,2,2,2,1,2015
2018,201800807953,2,167.76785938,1,4,2,2,2015
2018,201800807955,1,28.122509458,7,1,2,2,2003
2018,201800807982,1,170.64936251,2,2,2,2,2017
2018,201800807982,2,170.64936251,2,4,2,2,2017
2018,201800807982,3,170.64936251,3,4,2,2,2017
2018,201800807987,1,233.27640153,2,2,2,2,2001
2018,201800807987,2,233.27640153,1,4,2,2,2012
2018,201800807988,1,181.92256151,2,2,2,1,2016
2018,201800807988,2,181.92256151,1,4,2,2,2013
2018,201800807992,1,18.778271989,1,3,2,2,2001
2018,201800807992,2,18.778271989,3,2,2,2,2017
2018,201800807992,3,18.778271989,1,3,2,2,2012
2018,201800807992,4,18.778271989,2,5,2,2,2000
2018,201800807994,1,148.74287183,6,6,2,2,2007
2018,201800807994,2,148.74287183,3,6,2,2,2013
2018,201800808001,1,72.545167,3,2,2,2,2005
2018,201800808001,2,72.545167,3,2,2,2,2015
2018,201800808002,1,172.32592298,1,3,2,2,2015
2018,201800808002,2,172.32592298,3,5,2,2,2013
2018,201800808016,1,98.658387401,1,2,2,2,2009
2018,201800808016,2,98.658387401,3,4,2,2,2018
2018,201800808028,1,233.97721032,4,3,2,2,2011
2018,201800808028,2,233.97721032,4,2,2,2,2011
2018,201800808032,1,134.17014196,6,2,2,2,2003
2018,201800808032,2,134.17014196,3,4,2,2,2003
2018,201800808032,3,134.17014196,2,4,2,2,2006
2018,201800808037,1,167.76785939,1,3,2,2,2017
2018,201800808037,2,167.76785939,1,2,2,2,2001
2018,201800808041,1,12.958093175,1,5,2,2,2017
2018,201800808054,1,239.71349847,1,4,2,2,2004
2018,201800808054,2,239.71349847,1,2,2,2,2013
2018,201800808068,1,170.64936251,3,2,2,2,2016
2018,201800808068,2,170.64936251,1,2,2,2,2015
2018,201800808095,1,237.84446868,1,2,2,2,2005
2018,201800808095,2,237.84446868,3,2,2,2,2005
2018,201800808101,1,246.46117132,3,2,2,2,2011
2018,201800808104,1,172.14565751,2,5,2,2,2006
2018,201800808104,2,172.14565751,2,4,2,2,2006
2018,201800808104,3,172.14565751,1,2,2,2,2017
2018,201800808111,1,67.862385504,4,2,2,2,1999
2018,201800808111,2,67.862385504,1,3,2,2,2016
2018,201800808127,1,237.78983729,2,2,2,2,2011
2018,201800808127,2,237.78983729,3,4,2,2,2010
2018,201800808137,1,170.86492211,1,2,2,2,2007
2018,201800808137,2,170.86492211,1,2,2,2,2017
2018,201800808151,1,159.9994557,1,2,2,2,2011
2018,201800808151,2,159.9994557,1,4,2,2,2007
2018,201800808159,1,181.92256152,1,2,2,2,2003
2018,201800808159,2,181.92256152,1,2,2,2,2016
2018,201800808211,1,170.50296396,4,3,2,2,2014
2018,201800808211,2,170.50296396,1,5,2,2,2011
2018,201800808279,1,68.346129991,2,2,2,2,2018
2018,201800808281,1,68.346129991,1,2,2,2,2017
2018,201800808281,2,68.346129991,3,4,2,2,2015
2018,201800808290,1,27.539046063,3,2,2,2,2007
2018,201800808290,2,27.539046063,2,3,2,2,2008
2018,201800808311,1,171.09035147,4,2,2,2,1997
2018,201800808311,2,171.09035147,4,3,2,2,2017
2018,201800808311,3,171.09035147,1,4,2,2,2013
2018,201800808312,1,131.99382757,6,4,2,2,2015
2018,201800808312,2,131.99382757,3,2,2,2,2017
2018,201800808331,1,239.90528838,3,2,2,2,2001
2018,201800808331,2,239.90528838,1,2,2,2,2007
2018,201800808345,1,231.86050844,4,2,2,2,2005
2018,201800808345,2,231.86050844,2,4,2,2,2007
2018,201800808352,1,164.89080582,3,5,2,2,2014
2018,201800808352,2,164.89080582,1,2,2,2,2015
2018,201800808358,1,224.24811636,1,2,2,2,2015
2018,201800808371,1,69.04898264,4,2,2,2,2017
2018,201800808371,2,69.04898264,1,4,2,2,2013
2018,201800808371,3,69.04898264,1,4,2,2,2018
2018,201800808391,1,241.36784567,1,2,2,2,2013
2018,201800808391,2,241.36784567,1,4,2,2,2007
2018,201800808420,1,171.74742403,1,2,2,2,2013
2018,201800808420,2,171.74742403,3,2,2,2,2014
2018,201800808440,1,69.04898264,3,2,2,2,2005
2018,201800808440,2,69.04898264,3,4,2,2,2016
2018,201800808604,1,31.735187675,2,3,2,1,2004
2018,201800808623,1,171.74742403,1,2,2,2,2016
2018,201800808623,2,171.74742403,1,5,2,2,2013
2018,201800808637,1,241.36784567,3,2,2,2,2015
2018,201800808637,2,241.36784567,1,2,2,2,2003
2018,201800808638,1,69.04898264,1,2,2,2,2014
2018,201800808638,2,69.04898264,1,2,2,2,1998
2018,201800808707,1,133.77391662,6,5,2,2,2016
2018,201800808707,2,133.77391662,6,5,2,2,1999
2018,201800808715,1,171.46208846,1,3,2,2,2018
2018,201800808715,2,171.46208846,1,2,2,2,2013
2018,201800808739,1,171.46208846,3,2,2,2,2018
2018,201800808739,2,171.46208846,4,3,2,2,2018
2018,201800808772,1,171.46208845,4,2,2,2,2016
2018,201800808772,2,171.46208845,2,4,2,2,2013
2018,201800808789,1,128.98098616,6,2,2,2,2013
2018,201800808793,1,170.50296396,1,4,2,2,2018
2018,201800808833,1,287.46256762,1,5,2,2,2015
2018,201800808833,2,287.46256762,1,3,2,2,2009
2018,201800808852,1,33.435894043,7,1,2,2,2004
2018,201800808865,1,146.08973363,6,2,2,2,2000
2018,201800808878,1,20.623989909,3,2,2,2,2016
2018,201800808878,2,20.623989909,1,2,2,2,2007
2018,201800808905,1,76.421257826,1,2,2,1,2005
2018,201800808905,2,76.421257826,3,4,2,2,2016
2018,201800808913,1,34.194551568,1,2,2,2,2017
2018,201800808939,1,187.19330781,3,5,2,2,2017
2018,201800809090,1,157.93849096,1,3,2,2,2008
2018,201800809090,2,157.93849096,3,5,2,2,2013
2018,201800809096,1,30.104847399,1,2,2,2,2013
2018,201800809121,1,67.581587928,1,2,1,2,2018
2018,201800809131,1,169.13082805,3,2,2,2,2016
2018,201800809131,2,169.13082805,3,4,2,2,2011
2018,201800809131,3,169.13082805,1,4,2,2,2008
2018,201800809172,1,169.13082805,3,2,2,2,2015
2018,201800809172,2,169.13082805,4,2,2,2,2017
2018,201800809175,1,27.952941042,7,1,2,2,2010
2018,201800809181,1,238.02649894,1,2,1,2,2009
2018,201800809228,1,171.09035147,1,2,2,2,2018
2018,201800809247,1,160.18553562,3,3,2,2,2017
2018,201800809247,2,160.18553562,1,2,2,2,2007
2018,201800809250,1,160.18553562,3,2,2,2,2004
2018,201800809250,2,160.18553562,3,4,2,2,2004
2018,201800809252,1,171.09035147,1,2,2,2,2006
2018,201800809252,2,171.09035147,2,4,2,2,2018
2018,201800809260,1,68.346129991,4,4,2,2,2016
2018,201800809260,2,68.346129991,1,4,2,2,2017
2018,201800809260,3,68.346129991,1,4,2,2,2011
2018,201800809260,4,68.346129991,1,2,2,2,2010
2018,201800809281,1,171.09035147,1,5,2,2,2015
2018,201800809281,2,171.09035147,3,2,2,2,2016
2018,201800809349,1,171.09035147,1,2,2,2,2013
2018,201800809349,2,171.09035147,3,4,2,2,2015
2018,201800809382,1,131.99382757,1,4,2,2,2017
2018,201800809382,2,131.99382757,6,2,2,2,2017
2018,201800809451,1,178.76319582,3,2,1,2,2016
2018,201800809451,2,178.76319582,9,4,1,2,2013
2018,201800809452,1,66.220152363,3,1,1,2,2004
2018,201800809525,1,171.74742403,1,2,2,2,2016
2018,201800809525,2,171.74742403,1,4,2,2,2017
2018,201800809821,1,171.74742404,1,2,2,2,2018
2018,201800809821,2,171.74742404,1,3,2,2,2014
2018,201800809966,1,76.421257828,6,5,2,2,2013
2018,201800809966,2,76.421257828,1,3,2,2,2017
2018,201800810033,1,68.193798441,1,2,2,2,2012
2018,201800810033,2,68.193798441,1,4,2,2,2017
2018,201800810036,1,158.19157352,1,2,2,2,2006
2018,201800810066,1,171.46208845,3,2,2,2,2017
2018,201800810066,2,171.46208845,3,4,2,2,2000
2018,201800810076,1,27.698722945,1,2,2,2,2001
2018,201800810076,2,27.698722945,1,4,2,2,2011
2018,201800810076,3,27.698722945,2,4,2,2,2013
2018,201800810101,1,238.02649893,2,3,2,2,2005
2018,201800810101,2,238.02649893,3,2,2,2,2003
2018,201800810102,1,136.17364299,6,3,2,2,2014
2018,201800810190,1,27.534924164,1,2,2,2,2001
2018,201800810191,1,170.65463048,3,2,2,2,2016
2018,201800810191,2,170.65463048,3,4,2,2,2003
2018,201800810192,1,15.700392814,1,2,2,2,2018
2018,201800810192,2,15.700392814,1,2,2,2,2014
2018,201800810207,1,170.65463048,1,3,2,2,2016
2018,201800810207,2,170.65463048,1,2,2,2,2000
2018,201800810211,1,15.009055525,6,2,2,2,2017
2018,201800810211,2,15.009055525,4,4,2,2,2014
2018,201800810238,1,132.18500857,6,3,1,2,2001
2018,201800810260,1,170.65463048,1,2,2,2,2014
2018,201800810272,1,238.97825391,3,2,2,2,2008
2018,201800810272,2,238.97825391,2,2,2,2,1997
2018,201800810280,1,159.34962839,3,2,2,2,2007
2018,201800810280,2,159.34962839,1,2,2,2,2006
2018,201800810290,1,68.386567727,1,2,2,2,2017
2018,201800810290,2,68.386567727,1,5,2,2,2014
2018,201800810295,1,170.65463048,4,2,2,2,2007
2018,201800810295,2,170.65463048,1,2,2,2,2017
2018,201800810295,3,170.65463048,3,3,2,2,2017
2018,201800810304,1,238.97825391,4,2,2,2,2003
2018,201800810304,2,238.97825391,1,3,2,2,2006
2018,201800810324,1,170.65463048,3,2,2,2,2016
2018,201800810324,2,170.65463048,1,4,2,2,2016
2018,201800810330,1,30.018111049,1,2,2,2,1999
2018,201800810352,1,170.65463048,2,3,2,2,2012
2018,201800810352,2,170.65463048,1,2,2,2,2017
2018,201800810363,1,238.97825391,2,2,2,2,1994
2018,201800810363,2,238.97825391,1,4,2,2,2009
2018,201800810384,1,159.34962839,1,2,2,2,2003
2018,201800810386,1,238.97825391,3,2,2,2,2008
2018,201800810386,2,238.97825391,1,4,2,2,2009
2018,201800810405,1,68.386567727,2,2,2,2,2014
2018,201800810405,2,68.386567727,1,4,2,2,2018
2018,201800810406,1,170.65463048,3,2,2,2,2014
2018,201800810406,2,170.65463048,1,2,2,2,2009
2018,201800810408,1,30.018111049,3,3,2,2,2009
2018,201800810411,1,170.65463048,1,3,2,2,2015
2018,201800810411,2,170.65463048,1,5,2,2,2007
2018,201800810414,1,33.715474598,1,2,2,1,2008
2018,201800810414,2,33.715474598,1,4,2,2,2010
2018,201800810415,1,132.18500857,2,2,2,2,2007
2018,201800810415,2,132.18500857,6,4,2,2,2010
2018,201800810435,1,168.60175049,3,2,2,2,2015
2018,201800810440,1,235.19710592,1,2,2,2,2009
2018,201800810440,2,235.19710592,4,5,2,2,2004
2018,201800810442,1,168.60175049,1,2,2,2,1998
2018,201800810442,2,168.60175049,1,3,2,2,2014
2018,201800810443,1,27.29736064,1,2,2,2,2006
2018,201800810443,2,27.29736064,1,4,2,2,2004
2018,201800810453,1,27.29736064,2,2,1,2,1989
2018,201800810453,2,27.29736064,2,4,2,2,2012
2018,201800810454,1,27.29736064,2,2,2,2,2000
2018,201800810454,2,27.29736064,1,2,2,2,1991
2018,201800810465,1,168.60175049,3,2,2,2,2012
2018,201800810465,2,168.60175049,1,4,2,2,2017
2018,201800810467,1,27.29736064,2,2,2,2,2008
2018,201800810468,1,67.781648576,2,2,2,2,2003
2018,201800810468,2,67.781648576,1,4,2,2,2014
2018,201800810470,1,235.19710592,1,2,2,2,2008
2018,201800810470,2,235.19710592,3,5,2,2,2006
2018,201800810481,1,168.60175049,2,2,2,2,2015
2018,201800810481,2,168.60175049,1,4,2,2,2008
2018,201800810482,1,235.19710592,3,2,2,2,2008
2018,201800810483,1,67.781648576,3,2,2,2,2015
2018,201800810483,2,67.781648576,1,2,2,2,2014
2018,201800810486,1,132.15328947,6,4,2,2,2015
2018,201800810486,2,132.15328947,6,2,2,2,2012
2018,201800810491,1,132.15328947,6,2,2,2,1999
2018,201800810491,2,132.15328947,2,4,2,2,2018
2018,201800810494,1,168.60175049,1,2,2,2,2003
2018,201800810494,2,168.60175049,3,4,2,2,2014
2018,201800810502,1,235.19710592,1,2,2,2,2009
2018,201800810502,2,235.19710592,1,4,2,2,2013
2018,201800810505,1,27.29736064,2,1,1,2,2007
2018,201800810507,1,67.781648576,1,2,1,1,2017
2018,201800810509,1,168.60175049,2,2,2,2,2006
2018,201800810509,2,168.60175049,3,4,2,2,2016
2018,201800810515,1,159.45162566,3,2,2,2,2015
2018,201800810515,2,159.45162566,1,3,2,2,2009
2018,201800810520,1,235.19710592,1,2,2,2,2009
2018,201800810521,1,27.29736064,1,2,2,1,2012
2018,201800810547,1,235.19710592,4,2,2,2,2008
2018,201800810547,2,235.19710592,1,4,2,2,2004
2018,201800810548,1,168.60175049,1,2,2,2,2015
2018,201800810603,1,68.346129991,1,2,2,2,2012
2018,201800810603,2,68.346129991,3,2,2,2,2014
2018,201800810610,1,239.90528838,3,3,2,2,2013
2018,201800810610,2,239.90528838,1,5,2,2,2011
2018,201800810652,1,30.533348976,2,2,2,2,2015
2018,201800810740,1,160.87698705,1,2,2,2,2012
2018,201800810740,2,160.87698705,1,4,2,2,2011
2018,201800810740,3,160.87698705,3,4,2,2,2013
2018,201800810781,1,171.74742403,1,2,2,2,1998
2018,201800810781,2,171.74742403,1,2,2,2,2016
2018,201800810862,1,69.048982639,1,2,2,2,2015
2018,201800810862,2,69.048982639,1,3,2,2,2017
2018,201800810939,1,27.466426146,7,1,2,2,2013
2018,201800810939,2,27.466426146,1,5,2,2,2015
2018,201800810946,1,167.97279687,3,4,2,1,2004
2018,201800810946,2,167.97279687,1,2,2,2,2015
2018,201800810950,1,30.490190365,1,5,2,2,2007
2018,201800810950,2,30.490190365,2,3,2,2,1996
2018,201800810961,1,187.19330781,1,5,2,2,2007
2018,201800810961,2,187.19330781,1,2,2,2,2014
2018,201800811006,1,133.77391662,1,2,2,2,2014
2018,201800811006,2,133.77391662,1,4,2,2,2018
2018,201800811006,3,133.77391662,6,3,2,2,2007
2018,201800811009,1,37.693786954,7,2,2,2,2009
2018,201800811009,2,37.693786954,4,4,2,2,2007
2018,201800811041,1,30.224298691,2,2,2,2,1993
2018,201800811048,1,170.54240673,1,2,2,2,2002
2018,201800811048,2,170.54240673,1,4,2,2,2017
2018,201800811088,1,239.78068422,3,4,2,2,2006
